entry_id,agent_id,timestamp,type,amount,opening_cash,current_cash,provider_ref,provider_txn_id
DRW-TXN-500227,AGENT-006,2024-07-25T11:30:44Z,cash_in,25000,123000,148000,nagad,NA-TXN-200066
DRW-TXN-500228,AGENT-006,2024-07-25T10:30:47Z,cash_out,-1500,148000,146500,bkash,BK-TXN-100126
DRW-TXN-500229,AGENT-007,2024-07-25T16:15:00Z,cash_out,-25000,73500,48500,bkash,BK-TXN-100127
DRW-TXN-500230,AGENT-007,2024-07-25T08:00:06Z,cash_in,15000,48500,63500,bkash,BK-TXN-100128
DRW-TXN-500231,AGENT-007,2024-07-25T16:15:07Z,cash_out,-1000,63500,62500,bkash,BK-TXN-100129
DRW-TXN-500232,AGENT-008,2024-07-25T19:00:55Z,cash_in,2000,90500,92500,nagad,NA-TXN-200067
DRW-TXN-500233,AGENT-008,2024-07-25T13:30:49Z,cash_in,15000,92500,107500,bkash,BK-TXN-100130
DRW-TXN-500234,AGENT-008,2024-07-25T21:30:26Z,cash_out,-20000,107500,87500,rocket,RO-TXN-300036
DRW-TXN-500235,AGENT-001,2024-07-26T13:15:27Z,cash_out,-500,147598,147098,bkash,BK-TXN-100131
DRW-TXN-500236,AGENT-001,2024-07-26T13:15:28Z,cash_in,5000,147098,152098,nagad,NA-TXN-200068
DRW-TXN-500237,AGENT-002,2024-07-26T16:15:12Z,cash_out,-20000,175500,155500,bkash,BK-TXN-100132
DRW-TXN-500238,AGENT-002,2024-07-26T18:15:49Z,cash_out,-500,155500,155000,bkash,BK-TXN-100133
DRW-TXN-500239,AGENT-002,2024-07-26T23:15:55Z,cash_out,-1000,155000,154000,bkash,BK-TXN-100134
DRW-TXN-500240,AGENT-002,2024-07-26T08:15:22Z,cash_in,500,154000,154500,bkash,BK-TXN-100135
DRW-TXN-500241,AGENT-002,2024-07-26T09:00:04Z,cash_out,-2000,154500,152500,bkash,BK-TXN-100136
DRW-TXN-500242,AGENT-003,2024-07-26T18:15:18Z,cash_in,1500,64500,66000,bkash,BK-TXN-100137
DRW-TXN-500243,AGENT-003,2024-07-26T20:00:33Z,cash_out,-25000,66000,41000,bkash,BK-TXN-100138
DRW-TXN-500244,AGENT-003,2024-07-26T15:15:25Z,cash_in,10000,41000,51000,nagad,NA-TXN-200069
DRW-TXN-500245,AGENT-004,2024-07-26T11:15:59Z,cash_in,15000,96000,111000,bkash,BK-TXN-100139
DRW-TXN-500246,AGENT-004,2024-07-26T16:45:45Z,cash_out,-15000,111000,96000,bkash,BK-TXN-100140
DRW-TXN-500247,AGENT-005,2024-07-26T11:15:58Z,cash_in,1000,57500,58500,bkash,BK-TXN-100141
DRW-TXN-500248,AGENT-005,2024-07-26T21:30:09Z,cash_out,-15000,58500,43500,bkash,BK-TXN-100142
DRW-TXN-500249,AGENT-006,2024-07-26T10:30:35Z,cash_out,-500,146500,146000,bkash,BK-TXN-100143
DRW-TXN-500250,AGENT-006,2024-07-26T18:30:21Z,cash_in,1500,146000,147500,bkash,BK-TXN-100144
DRW-TXN-500251,AGENT-006,2024-07-26T15:15:12Z,cash_out,-25000,147500,122500,bkash,BK-TXN-100145
DRW-TXN-500252,AGENT-007,2024-07-26T22:15:19Z,cash_in,5000,62500,67500,rocket,RO-TXN-300037
DRW-TXN-500253,AGENT-007,2024-07-26T11:00:56Z,cash_out,-1000,67500,66500,nagad,NA-TXN-200070
DRW-TXN-500254,AGENT-007,2024-07-26T20:15:01Z,cash_out,-500,66500,66000,rocket,RO-TXN-300038
DRW-TXN-500255,AGENT-008,2024-07-26T20:45:46Z,cash_out,-20000,87500,67500,bkash,BK-TXN-100146
DRW-TXN-500256,AGENT-008,2024-07-26T10:15:04Z,cash_in,25000,67500,92500,bkash,BK-TXN-100147
DRW-TXN-500257,AGENT-001,2024-07-27T20:00:38Z,cash_in,10000,152098,162098,bkash,BK-TXN-100148
DRW-TXN-500258,AGENT-001,2024-07-27T17:15:52Z,cash_in,500,162098,162598,rocket,RO-TXN-300039
DRW-TXN-500259,AGENT-001,2024-07-27T13:00:38Z,cash_in,1500,162598,164098,nagad,NA-TXN-200071
DRW-TXN-500260,AGENT-002,2024-07-27T16:00:25Z,cash_out,-10000,152500,142500,nagad,NA-TXN-200072
DRW-TXN-500261,AGENT-002,2024-07-27T12:15:44Z,cash_out,-15000,142500,127500,bkash,BK-TXN-100149
DRW-TXN-500262,AGENT-002,2024-07-27T08:45:55Z,cash_in,2000,127500,129500,bkash,BK-TXN-100150
DRW-TXN-500263,AGENT-003,2024-07-27T09:15:54Z,cash_in,10000,51000,61000,bkash,BK-TXN-100151
DRW-TXN-500264,AGENT-003,2024-07-27T10:00:23Z,cash_in,15000,61000,76000,bkash,BK-TXN-100152
DRW-TXN-500265,AGENT-003,2024-07-27T14:30:13Z,cash_in,2000,76000,78000,bkash,BK-TXN-100153
DRW-TXN-500266,AGENT-003,2024-07-27T11:45:27Z,cash_in,25000,78000,103000,bkash,BK-TXN-100154
DRW-TXN-500267,AGENT-004,2024-07-27T19:00:43Z,cash_in,5000,96000,101000,nagad,NA-TXN-200073
DRW-TXN-500268,AGENT-004,2024-07-27T07:15:09Z,cash_out,-1500,101000,99500,nagad,NA-TXN-200074
DRW-TXN-500269,AGENT-005,2024-07-27T19:00:11Z,cash_out,-8000,43500,35500,nagad,NA-TXN-200075
DRW-TXN-500270,AGENT-006,2024-07-27T20:30:37Z,cash_out,-25000,122500,97500,bkash,BK-TXN-100155
DRW-TXN-500271,AGENT-006,2024-07-27T11:45:22Z,cash_out,-3000,97500,94500,bkash,BK-TXN-100156
DRW-TXN-500272,AGENT-007,2024-07-27T19:15:00Z,cash_out,-500,66000,65500,bkash,BK-TXN-100157
DRW-TXN-500273,AGENT-008,2024-07-27T19:00:53Z,cash_out,-500,92500,92000,bkash,BK-TXN-100158
DRW-TXN-500274,AGENT-008,2024-07-27T16:00:01Z,cash_in,25000,92000,117000,bkash,BK-TXN-100159
DRW-TXN-500275,AGENT-001,2024-07-28T17:00:31Z,cash_in,3000,164098,167098,rocket,RO-TXN-300040
DRW-TXN-500276,AGENT-001,2024-07-28T16:30:11Z,cash_out,-25000,167098,142098,bkash,BK-TXN-100160
DRW-TXN-500277,AGENT-002,2024-07-28T14:30:37Z,cash_in,1000,129500,130500,rocket,RO-TXN-300041
DRW-TXN-500278,AGENT-002,2024-07-28T20:00:39Z,cash_in,10000,130500,140500,bkash,BK-TXN-100161
DRW-TXN-500279,AGENT-002,2024-07-28T08:15:21Z,cash_in,2000,140500,142500,bkash,BK-TXN-100162
DRW-TXN-500280,AGENT-003,2024-07-28T17:45:42Z,cash_in,15000,103000,118000,bkash,BK-TXN-100163
DRW-TXN-500281,AGENT-003,2024-07-28T20:15:22Z,cash_out,-25000,118000,93000,bkash,BK-TXN-100164
DRW-TXN-500282,AGENT-004,2024-07-28T19:15:26Z,cash_in,8000,99500,107500,bkash,BK-TXN-100165
DRW-TXN-500283,AGENT-004,2024-07-28T15:15:28Z,cash_out,-25000,107500,82500,nagad,NA-TXN-200076
DRW-TXN-500284,AGENT-005,2024-07-28T16:15:44Z,cash_out,-1000,35500,34500,bkash,BK-TXN-100166
DRW-TXN-500285,AGENT-005,2024-07-28T18:15:59Z,cash_out,-2000,34500,32500,bkash,BK-TXN-100167
DRW-TXN-500286,AGENT-006,2024-07-28T16:45:56Z,cash_out,-5000,94500,89500,bkash,BK-TXN-100168
DRW-TXN-500287,AGENT-006,2024-07-28T09:00:41Z,cash_out,-500,89500,89000,bkash,BK-TXN-100169
DRW-TXN-500288,AGENT-007,2024-07-28T05:00:50Z,cash_out,-2000,65500,63500,nagad,NA-TXN-200077
DRW-TXN-500289,AGENT-008,2024-07-28T21:45:39Z,cash_out,-1000,117000,116000,bkash,BK-TXN-100170
DRW-TXN-500290,AGENT-008,2024-07-28T09:30:15Z,cash_out,-500,116000,115500,bkash,BK-TXN-100171
DRW-TXN-500291,AGENT-001,2024-07-29T14:45:32Z,cash_in,15000,142098,157098,bkash,BK-TXN-100172
DRW-TXN-500292,AGENT-001,2024-07-29T13:45:56Z,cash_out,-15000,157098,142098,rocket,RO-TXN-300042
DRW-TXN-500293,AGENT-001,2024-07-29T18:00:59Z,cash_in,1500,142098,143598,bkash,BK-TXN-100173
DRW-TXN-500294,AGENT-001,2024-07-29T16:45:19Z,cash_out,-5000,143598,138598,nagad,NA-TXN-200078
DRW-TXN-500295,AGENT-002,2024-07-29T15:00:40Z,cash_out,-1000,142500,141500,bkash,BK-TXN-100174
DRW-TXN-500296,AGENT-002,2024-07-29T09:15:11Z,cash_in,1000,141500,142500,bkash,BK-TXN-100175
DRW-TXN-500297,AGENT-002,2024-07-29T13:15:20Z,cash_out,-1000,142500,141500,nagad,NA-TXN-200079
DRW-TXN-500298,AGENT-003,2024-07-29T11:30:29Z,cash_in,1500,93000,94500,nagad,NA-TXN-200080
DRW-TXN-500299,AGENT-003,2024-07-29T12:45:10Z,cash_out,-20000,94500,74500,bkash,BK-TXN-100176
DRW-TXN-500300,AGENT-003,2024-07-29T12:00:01Z,cash_out,-1000,74500,73500,bkash,BK-TXN-100177
DRW-TXN-500301,AGENT-004,2024-07-29T10:15:34Z,cash_out,-1000,82500,81500,nagad,NA-TXN-200081
DRW-TXN-500302,AGENT-004,2024-07-29T21:00:55Z,cash_in,15000,81500,96500,rocket,RO-TXN-300043
DRW-TXN-500303,AGENT-005,2024-07-29T15:30:34Z,cash_out,-25000,32500,7500,bkash,BK-TXN-100178
DRW-TXN-500304,AGENT-005,2024-07-29T09:15:09Z,cash_out,-8000,7500,-500,bkash,BK-TXN-100179
DRW-TXN-500305,AGENT-006,2024-07-29T16:30:58Z,cash_out,-2000,89000,87000,bkash,BK-TXN-100180
DRW-TXN-500306,AGENT-006,2024-07-29T13:45:04Z,cash_in,10000,87000,97000,bkash,BK-TXN-100181
DRW-TXN-500307,AGENT-007,2024-07-29T17:15:40Z,cash_in,3000,63500,66500,bkash,BK-TXN-100182
DRW-TXN-500308,AGENT-007,2024-07-29T19:15:20Z,cash_out,-10000,66500,56500,bkash,BK-TXN-100183
DRW-TXN-500309,AGENT-008,2024-07-29T01:00:09Z,cash_out,-25000,115500,90500,nagad,NA-TXN-200082
DRW-TXN-500310,AGENT-008,2024-07-29T19:15:50Z,cash_in,5000,90500,95500,bkash,BK-TXN-100184
DRW-TXN-500311,AGENT-001,2024-07-30T17:30:29Z,cash_in,20000,138598,158598,bkash,BK-TXN-100185
DRW-TXN-500312,AGENT-001,2024-07-30T17:30:36Z,cash_out,-500,158598,158098,nagad,NA-TXN-200083
DRW-TXN-500313,AGENT-002,2024-07-30T13:30:19Z,cash_out,-25000,141500,116500,bkash,BK-TXN-100186
DRW-TXN-500314,AGENT-002,2024-07-30T10:15:16Z,cash_out,-8000,116500,108500,nagad,NA-TXN-200084
DRW-TXN-500315,AGENT-003,2024-07-30T21:00:08Z,cash_out,-20000,73500,53500,nagad,NA-TXN-200085
DRW-TXN-500316,AGENT-003,2024-07-30T14:45:33Z,cash_out,-8000,53500,45500,bkash,BK-TXN-100187
DRW-TXN-500317,AGENT-003,2024-07-30T10:45:03Z,cash_out,-20000,45500,25500,bkash,BK-TXN-100188
DRW-TXN-500318,AGENT-003,2024-07-30T10:15:54Z,cash_in,2000,25500,27500,nagad,NA-TXN-200086
DRW-TXN-500319,AGENT-004,2024-07-30T10:00:59Z,cash_out,-2000,96500,94500,bkash,BK-TXN-100189
DRW-TXN-500320,AGENT-004,2024-07-30T10:15:29Z,cash_out,-8000,94500,86500,bkash,BK-TXN-100190
DRW-TXN-500321,AGENT-004,2024-07-30T09:00:33Z,cash_out,-2000,86500,84500,nagad,NA-TXN-200087
DRW-REB-500322,AGENT-005,2024-07-30T08:15:00Z,rebalance,103016,-500,102516,bank,
DRW-TXN-500323,AGENT-005,2024-07-30T20:00:37Z,cash_in,25000,102516,127516,bkash,BK-TXN-100191
DRW-TXN-500324,AGENT-005,2024-07-30T20:00:14Z,cash_out,-2000,127516,125516,rocket,RO-TXN-300044
DRW-TXN-500325,AGENT-006,2024-07-30T16:30:39Z,cash_in,5000,97000,102000,nagad,NA-TXN-200088
DRW-TXN-500326,AGENT-006,2024-07-30T18:15:08Z,cash_out,-10000,102000,92000,bkash,BK-TXN-100192
DRW-TXN-500327,AGENT-007,2024-07-30T11:30:28Z,cash_out,-20000,56500,36500,nagad,NA-TXN-200089
DRW-TXN-500328,AGENT-008,2024-07-30T11:45:03Z,cash_out,-5000,95500,90500,rocket,RO-TXN-300045
DRW-TXN-500329,AGENT-008,2024-07-30T20:15:35Z,cash_out,-1000,90500,89500,rocket,RO-TXN-300046
DRW-TXN-500330,AGENT-001,2024-07-31T09:30:51Z,cash_out,-500,158098,157598,nagad,NA-TXN-200090
DRW-TXN-500331,AGENT-001,2024-07-31T16:45:44Z,cash_in,15000,157598,172598,bkash,BK-TXN-100193
DRW-TXN-500332,AGENT-001,2024-07-31T12:30:40Z,cash_out,-2000,172598,170598,bkash,BK-TXN-100194
DRW-TXN-500333,AGENT-002,2024-07-31T13:15:42Z,cash_in,500,108500,109000,bkash,BK-TXN-100195
DRW-TXN-500334,AGENT-002,2024-07-31T19:00:58Z,cash_out,-3000,109000,106000,bkash,BK-TXN-100196
DRW-REB-500335,AGENT-003,2024-07-31T08:15:00Z,rebalance,86406,27500,113906,bank,
DRW-TXN-500336,AGENT-003,2024-07-31T19:30:00Z,cash_out,-10000,113906,103906,bkash,BK-TXN-100197
DRW-TXN-500337,AGENT-003,2024-07-31T09:30:31Z,cash_out,-1000,103906,102906,nagad,NA-TXN-200091
DRW-TXN-500338,AGENT-003,2024-07-31T21:45:38Z,cash_out,-2000,102906,100906,nagad,NA-TXN-200092
DRW-TXN-500339,AGENT-004,2024-07-31T19:15:36Z,cash_out,-1000,84500,83500,bkash,BK-TXN-100198
DRW-TXN-500340,AGENT-004,2024-07-31T19:45:07Z,cash_in,10000,83500,93500,nagad,NA-TXN-200093
DRW-TXN-500341,AGENT-004,2024-07-31T17:00:22Z,cash_out,-500,93500,93000,rocket,RO-TXN-300047
DRW-TXN-500342,AGENT-004,2024-07-31T12:00:05Z,cash_out,-15000,93000,78000,bkash,BK-TXN-100199
DRW-TXN-500343,AGENT-005,2024-07-31T21:15:32Z,cash_in,1000,125516,126516,bkash,BK-TXN-100200
DRW-TXN-500344,AGENT-006,2024-07-31T16:45:11Z,cash_in,25000,92000,117000,nagad,NA-TXN-200094
DRW-TXN-500345,AGENT-006,2024-07-31T20:45:38Z,cash_in,1000,117000,118000,nagad,NA-TXN-200095
DRW-TXN-500346,AGENT-007,2024-07-31T13:15:48Z,cash_in,1000,36500,37500,rocket,RO-TXN-300048
DRW-TXN-500347,AGENT-008,2024-07-31T17:00:41Z,cash_out,-3000,89500,86500,bkash,BK-TXN-100201
DRW-TXN-500348,AGENT-008,2024-07-31T15:45:11Z,cash_out,-1000,86500,85500,nagad,NA-TXN-200096
DRW-TXN-500349,AGENT-001,2024-08-01T19:30:40Z,cash_in,1500,170598,172098,nagad,NA-TXN-200097
DRW-TXN-500350,AGENT-001,2024-08-01T21:30:25Z,cash_out,-3000,172098,169098,bkash,BK-TXN-100202
DRW-TXN-500351,AGENT-001,2024-08-01T15:45:48Z,cash_in,25000,169098,194098,bkash,BK-TXN-100203
DRW-TXN-500352,AGENT-001,2024-08-01T04:30:36Z,cash_out,-20000,194098,174098,nagad,NA-TXN-200098
DRW-TXN-500353,AGENT-001,2024-08-01T10:45:49Z,cash_in,3000,174098,177098,nagad,NA-TXN-200099
DRW-TXN-500354,AGENT-001,2024-08-01T10:15:15Z,cash_out,-1500,177098,175598,nagad,NA-TXN-200100
DRW-TXN-500355,AGENT-001,2024-08-01T12:15:48Z,cash_out,-1500,175598,174098,nagad,NA-TXN-200101
DRW-TXN-500356,AGENT-001,2024-08-01T09:45:06Z,cash_out,-25000,174098,149098,nagad,NA-TXN-200102
DRW-TXN-500357,AGENT-002,2024-08-01T09:00:43Z,cash_out,-25000,106000,81000,rocket,RO-TXN-300049
DRW-TXN-500358,AGENT-002,2024-08-01T14:00:40Z,cash_out,-8000,81000,73000,bkash,BK-TXN-100204
DRW-TXN-500359,AGENT-002,2024-08-01T14:15:18Z,cash_out,-3000,73000,70000,bkash,BK-TXN-100205
DRW-TXN-500360,AGENT-002,2024-08-01T20:15:34Z,cash_out,-1500,70000,68500,nagad,NA-TXN-200103
DRW-TXN-500361,AGENT-002,2024-08-01T19:00:34Z,cash_in,5000,68500,73500,nagad,NA-TXN-200104
DRW-TXN-500362,AGENT-002,2024-08-01T16:00:08Z,cash_in,25000,73500,98500,nagad,NA-TXN-200105
DRW-TXN-500363,AGENT-002,2024-08-01T12:15:39Z,cash_in,10000,98500,108500,bkash,BK-TXN-100206
DRW-TXN-500364,AGENT-002,2024-08-01T13:15:12Z,cash_out,-2000,108500,106500,bkash,BK-TXN-100207
DRW-TXN-500365,AGENT-003,2024-08-01T18:45:33Z,cash_in,15000,100906,115906,nagad,NA-TXN-200106
DRW-TXN-500366,AGENT-003,2024-08-01T08:30:06Z,cash_in,1500,115906,117406,nagad,NA-TXN-200107
DRW-TXN-500367,AGENT-003,2024-08-01T11:00:52Z,cash_out,-8000,117406,109406,bkash,BK-TXN-100208
DRW-TXN-500368,AGENT-003,2024-08-01T19:15:12Z,cash_out,-5000,109406,104406,bkash,BK-TXN-100209
DRW-TXN-500369,AGENT-003,2024-08-01T09:45:45Z,cash_out,-20000,104406,84406,bkash,BK-TXN-100210
DRW-TXN-500370,AGENT-003,2024-08-01T20:15:12Z,cash_in,10000,84406,94406,nagad,NA-TXN-200108
DRW-TXN-500371,AGENT-003,2024-08-01T18:15:14Z,cash_out,-25000,94406,69406,bkash,BK-TXN-100211
DRW-TXN-500372,AGENT-003,2024-08-01T13:45:04Z,cash_out,-8000,69406,61406,bkash,BK-TXN-100212
DRW-TXN-500373,AGENT-004,2024-08-01T11:15:13Z,cash_out,-15000,78000,63000,rocket,RO-TXN-300050
DRW-TXN-500374,AGENT-004,2024-08-01T11:15:37Z,cash_in,1500,63000,64500,bkash,BK-TXN-100213
DRW-TXN-500375,AGENT-004,2024-08-01T01:15:35Z,cash_out,-8000,64500,56500,nagad,NA-TXN-200109
DRW-TXN-500376,AGENT-004,2024-08-01T11:15:11Z,cash_out,-5000,56500,51500,nagad,NA-TXN-200110
DRW-TXN-500377,AGENT-004,2024-08-01T23:15:09Z,cash_out,-1500,51500,50000,bkash,BK-TXN-100214
DRW-TXN-500378,AGENT-004,2024-08-01T13:45:26Z,cash_in,20000,50000,70000,rocket,RO-TXN-300051
DRW-TXN-500379,AGENT-004,2024-08-01T18:00:05Z,cash_in,3000,70000,73000,nagad,NA-TXN-200111
DRW-TXN-500380,AGENT-004,2024-08-01T15:15:45Z,cash_out,-500,73000,72500,bkash,BK-TXN-100215
DRW-TXN-500381,AGENT-005,2024-08-01T13:00:18Z,cash_out,-15000,126516,111516,bkash,BK-TXN-100216
DRW-TXN-500382,AGENT-005,2024-08-01T11:15:46Z,cash_out,-5000,111516,106516,nagad,NA-TXN-200112
DRW-TXN-500383,AGENT-005,2024-08-01T13:15:10Z,cash_out,-20000,106516,86516,bkash,BK-TXN-100217
DRW-TXN-500384,AGENT-005,2024-08-01T15:00:37Z,cash_in,10000,86516,96516,bkash,BK-TXN-100218
DRW-TXN-500385,AGENT-005,2024-08-01T14:30:15Z,cash_out,-2000,96516,94516,nagad,NA-TXN-200113
DRW-TXN-500386,AGENT-006,2024-08-01T08:15:42Z,cash_out,-5000,118000,113000,bkash,BK-TXN-100219
DRW-TXN-500387,AGENT-006,2024-08-01T16:45:00Z,cash_out,-10000,113000,103000,bkash,BK-TXN-100220
DRW-TXN-500388,AGENT-006,2024-08-01T19:30:42Z,cash_in,500,103000,103500,bkash,BK-TXN-100221
DRW-TXN-500389,AGENT-006,2024-08-01T12:00:40Z,cash_in,8000,103500,111500,nagad,NA-TXN-200114
DRW-TXN-500390,AGENT-006,2024-08-01T11:45:30Z,cash_out,-10000,111500,101500,rocket,RO-TXN-300052
DRW-TXN-500391,AGENT-007,2024-08-01T04:45:19Z,cash_in,25000,37500,62500,bkash,BK-TXN-100222
DRW-TXN-500392,AGENT-007,2024-08-01T01:00:05Z,cash_out,-15000,62500,47500,nagad,NA-TXN-200115
DRW-TXN-500393,AGENT-007,2024-08-01T09:15:38Z,cash_out,-8000,47500,39500,bkash,BK-TXN-100223
DRW-TXN-500394,AGENT-008,2024-08-01T20:30:03Z,cash_out,-500,85500,85000,nagad,NA-TXN-200116
DRW-TXN-500395,AGENT-008,2024-08-01T20:00:41Z,cash_out,-2000,85000,83000,bkash,BK-TXN-100224
DRW-TXN-500396,AGENT-008,2024-08-01T11:00:47Z,cash_out,-8000,83000,75000,nagad,NA-TXN-200117
DRW-TXN-500397,AGENT-008,2024-08-01T14:45:02Z,cash_out,-5000,75000,70000,bkash,BK-TXN-100225
DRW-TXN-500398,AGENT-008,2024-08-01T15:30:04Z,cash_out,-5000,70000,65000,nagad,NA-TXN-200118
DRW-TXN-500399,AGENT-008,2024-08-01T12:00:41Z,cash_in,5000,65000,70000,bkash,BK-TXN-100226
DRW-TXN-500400,AGENT-008,2024-08-01T21:00:14Z,cash_in,25000,70000,95000,nagad,NA-TXN-200119
DRW-TXN-500401,AGENT-001,2024-08-02T13:15:51Z,cash_out,-1500,149098,147598,bkash,BK-TXN-100227
DRW-TXN-500402,AGENT-001,2024-08-02T10:30:56Z,cash_out,-25000,147598,122598,bkash,BK-TXN-100228
DRW-TXN-500403,AGENT-001,2024-08-02T13:30:43Z,cash_out,-5000,122598,117598,nagad,NA-TXN-200120
DRW-TXN-500404,AGENT-001,2024-08-02T08:15:15Z,cash_out,-1000,117598,116598,rocket,RO-TXN-300053
DRW-TXN-500405,AGENT-001,2024-08-02T09:45:21Z,cash_in,25000,116598,141598,rocket,RO-TXN-300054
DRW-TXN-500406,AGENT-002,2024-08-02T21:15:14Z,cash_out,-500,106500,106000,nagad,NA-TXN-200121
DRW-TXN-500407,AGENT-002,2024-08-02T13:30:33Z,cash_in,5000,106000,111000,bkash,BK-TXN-100229
DRW-TXN-500408,AGENT-002,2024-08-02T06:45:26Z,cash_out,-10000,111000,101000,bkash,BK-TXN-100230
DRW-TXN-500409,AGENT-002,2024-08-02T11:45:51Z,cash_out,-15000,101000,86000,nagad,NA-TXN-200122
DRW-TXN-500410,AGENT-002,2024-08-02T20:00:55Z,cash_out,-25000,86000,61000,bkash,BK-TXN-100231
DRW-TXN-500411,AGENT-003,2024-08-02T17:45:37Z,cash_out,-25000,61406,36406,bkash,BK-TXN-100232
DRW-TXN-500412,AGENT-003,2024-08-02T07:15:01Z,cash_out,-8000,36406,28406,bkash,BK-TXN-100233
DRW-TXN-500413,AGENT-003,2024-08-02T21:00:07Z,cash_out,-25000,28406,3406,rocket,RO-TXN-300055
DRW-TXN-500414,AGENT-003,2024-08-02T08:30:19Z,cash_in,2000,3406,5406,bkash,BK-TXN-100234
DRW-TXN-500415,AGENT-003,2024-08-02T14:00:07Z,cash_out,-25000,5406,-19594,bkash,BK-TXN-100235
DRW-TXN-500416,AGENT-003,2024-08-02T15:45:45Z,cash_out,-25000,-19594,-44594,nagad,NA-TXN-200123
DRW-TXN-500417,AGENT-003,2024-08-02T10:30:48Z,cash_out,-1000,-44594,-45594,bkash,BK-TXN-100236
DRW-TXN-500418,AGENT-003,2024-08-02T22:30:59Z,cash_in,20000,-45594,-25594,bkash,BK-TXN-100237
DRW-TXN-500419,AGENT-003,2024-08-02T15:00:49Z,cash_out,-2000,-25594,-27594,rocket,RO-TXN-300056
DRW-TXN-500420,AGENT-004,2024-08-02T09:15:42Z,cash_out,-5000,72500,67500,bkash,BK-TXN-100238
DRW-TXN-500421,AGENT-004,2024-08-02T21:15:30Z,cash_out,-2000,67500,65500,nagad,NA-TXN-200124
DRW-TXN-500422,AGENT-004,2024-08-02T19:00:02Z,cash_out,-1000,65500,64500,rocket,RO-TXN-300057
DRW-TXN-500423,AGENT-004,2024-08-02T19:30:26Z,cash_in,1000,64500,65500,bkash,BK-TXN-100239
DRW-TXN-500424,AGENT-004,2024-08-02T19:45:07Z,cash_in,1000,65500,66500,bkash,BK-TXN-100240
DRW-TXN-500425,AGENT-004,2024-08-02T09:00:13Z,cash_in,5000,66500,71500,nagad,NA-TXN-200125
DRW-TXN-500426,AGENT-004,2024-08-02T23:30:22Z,cash_in,500,71500,72000,bkash,BK-TXN-100241
DRW-TXN-500427,AGENT-004,2024-08-02T20:00:27Z,cash_out,-5000,72000,67000,bkash,BK-TXN-100242
DRW-TXN-500428,AGENT-004,2024-08-02T19:30:11Z,cash_out,-2000,67000,65000,bkash,BK-TXN-100243
DRW-TXN-500429,AGENT-005,2024-08-02T10:30:32Z,cash_in,5000,94516,99516,bkash,BK-TXN-100244
DRW-TXN-500430,AGENT-005,2024-08-02T16:00:05Z,cash_out,-8000,99516,91516,bkash,BK-TXN-100245
DRW-TXN-500431,AGENT-005,2024-08-02T16:30:32Z,cash_out,-20000,91516,71516,bkash,BK-TXN-100246
DRW-TXN-500432,AGENT-005,2024-08-02T15:00:47Z,cash_out,-10000,71516,61516,bkash,BK-TXN-100247
DRW-TXN-500433,AGENT-005,2024-08-02T08:30:26Z,cash_out,-5000,61516,56516,bkash,BK-TXN-100248
DRW-EM-500434,AGENT-006,2024-08-02T08:20:00Z,rebalance,-90080,101500,11420,nagad,REB-NAGAD-90080
DRW-TXN-500435,AGENT-006,2024-08-02T16:00:31Z,cash_in,3000,11420,14420,bkash,BK-TXN-100249
DRW-TXN-500436,AGENT-006,2024-08-02T11:45:56Z,cash_in,3000,14420,17420,bkash,BK-TXN-100250
DRW-TXN-500437,AGENT-006,2024-08-02T13:15:20Z,cash_out,-25000,17420,-7580,nagad,NA-TXN-200126
DRW-TXN-500438,AGENT-007,2024-08-02T09:30:29Z,cash_out,-500,39500,39000,bkash,BK-TXN-100251
DRW-TXN-500439,AGENT-007,2024-08-02T18:00:34Z,cash_in,2000,39000,41000,bkash,BK-TXN-100252
DRW-TXN-500440,AGENT-007,2024-08-02T12:15:58Z,cash_out,-15000,41000,26000,nagad,NA-TXN-200127
DRW-TXN-500441,AGENT-008,2024-08-02T12:00:43Z,cash_in,3000,95000,98000,nagad,NA-TXN-200128
DRW-TXN-500442,AGENT-008,2024-08-02T20:45:26Z,cash_out,-5000,98000,93000,bkash,BK-TXN-100253
DRW-TXN-500443,AGENT-008,2024-08-02T11:15:46Z,cash_in,8000,93000,101000,bkash,BK-TXN-100254
DRW-TXN-500444,AGENT-008,2024-08-02T20:00:54Z,cash_out,-1000,101000,100000,nagad,NA-TXN-200129
DRW-TXN-500445,AGENT-008,2024-08-02T13:45:42Z,cash_out,-2000,100000,98000,bkash,BK-TXN-100255
DRW-TXN-500446,AGENT-008,2024-08-02T09:45:44Z,cash_in,2000,98000,100000,bkash,BK-TXN-100256
DRW-TXN-500447,AGENT-001,2024-08-03T13:45:37Z,cash_out,-25000,141598,116598,rocket,RO-TXN-300058
DRW-TXN-500448,AGENT-001,2024-08-03T09:45:51Z,cash_in,10000,116598,126598,bkash,BK-TXN-100257
DRW-TXN-500449,AGENT-001,2024-08-03T21:00:37Z,cash_in,25000,126598,151598,bkash,BK-TXN-100258
DRW-TXN-500450,AGENT-001,2024-08-03T21:30:16Z,cash_in,15000,151598,166598,bkash,BK-TXN-100259
DRW-TXN-500451,AGENT-002,2024-08-03T08:30:21Z,cash_out,-5000,61000,56000,bkash,BK-TXN-100260
DRW-TXN-500452,AGENT-002,2024-08-03T10:15:36Z,cash_out,-1000,56000,55000,nagad,NA-TXN-200130
